category,product_name,brand,price,Product_Id,size,item_num,love_count,rating,reviews_count,link
Skincare/Wellness/Beauty Supplements,Bone Broth Collagen,Vital Proteins,65.0,P438544,10 oz/ 285 g,2131456,595,5,1,https://www.sephora.com/product/bone-broth-collagen-P438544?icid2=products
Skincare/Wellness/Beauty Supplements,Beauty Collagen – Strawberry Lemon,Vital Proteins,34.0,P434547,14 packets x 0.56 oz/ 16 g,2131563,1448,2.4,20,https://www.sephora.com/product/beauty-collagen-P434547?icid2=products
Skincare/Wellness/Beauty Supplements,Beauty Collagen - Lavender Lemon,Vital Proteins,34.0,P436649,14 packets x 0.53 oz/ 15 g,2131613,918,3.5556,9,https://www.sephora.com/product/beauty-collagen-lavender-lemon-P436649?icid2=products
Skincare/Wellness/Holistic Wellness,Stone Diffuser,Vitruvi,119.0,P433630,3.3 in. x 3.3 in. 7 in.,2120772,7480,4.2174,23,https://www.sephora.com/product/stone-diffuser-P433630?icid2=products
Skincare/Wellness/Holistic Wellness,Quiet Time Diffuser Set,Vitruvi,135.0,P443562,na,2217750,914,5,5,https://www.sephora.com/product/quiet-time-diffuser-set-P443562?icid2=products
Skincare/Wellness/Holistic Wellness,Organic Lavender Oil,Vitruvi,18.0,P433637,0.3 oz/ 10 mL,2120681,2210,5,5,https://www.sephora.com/product/organic-lavender-oil-P433637?icid2=products
Skincare/Wellness/Holistic Wellness,Organic Eucalyptus Essential Oil,Vitruvi,13.0,P433633,0.3 oz/ 10 mL,2120699,1429,4.6,5,https://www.sephora.com/product/organic-eucalyptus-essential-oil-P433633?icid2=products
Skincare/Wellness/Holistic Wellness,Organic Sweet Orange Essential Oil,Vitruvi,13.0,P433634,0.3 oz/ 10 mL,2120723,1034,4.3333,6,https://www.sephora.com/product/organic-sweet-orange-essential-oil-P433634?icid2=products
Skincare/Wellness/Holistic Wellness,Organic Peppermint Essential Oil,Vitruvi,15.0,P433632,0.3 oz/ 10 mL,2120715,1118,5,2,https://www.sephora.com/product/organic-peppermint-essential-oil-P433632?icid2=products
Skincare/Wellness/Holistic Wellness,Frankincense Essential Oil,Vitruvi,18.0,P433631,0.3 oz/ 10 mL,2120731,1072,5,4,https://www.sephora.com/product/frankincense-essential-oil-P433631?icid2=products
Skincare/Value & Gift Sets,Sleep Duo Essential Oil Set,Vitruvi,50.0,P444045,na,2235018,230,na,na,https://www.sephora.com/product/sleep-duo-essential-oil-set-P444045?icid2=products
Skincare/Wellness/Holistic Wellness,Pacific Blend,Vitruvi,26.0,P448179,0.5 oz/ 15 mL,2272052,632,4,4,https://www.sephora.com/product/vitruvi-pacific-blend-P448179?icid2=products
Skincare/Wellness/Holistic Wellness,Pink Grapefruit Essential Oil,Vitruvi,13.0,P433635,0.3 oz/ 10 mL,2120707,1413,4,9,https://www.sephora.com/product/pink-grapefruit-essential-oil-P433635?icid2=products
Skincare/Wellness/Holistic Wellness,Geranium Essential Oil,Vitruvi,18.0,P433636,0.3 oz/ 10 mL,2120749,646,4,1,https://www.sephora.com/product/geranium-essential-oil-P433636?icid2=products
Skincare/Wellness/Holistic Wellness,Dusk Blend,Vitruvi,26.0,P448178,0.5 oz/ 15 mL,2272045,512,3,4,https://www.sephora.com/product/vitruvi-dusk-blend-P448178?icid2=products
Skincare/Moisturizers/Moisturizers,Celery Green Cream with Hyaluronic Acid + Peptides,Volition Beauty,55.0,P446929,1.7 oz/ 50mL,2238111,9446,4.5859,326,https://www.sephora.com/product/celery-green-cream-with-hyaluronic-acid-peptides-P446929?icid2=products
Skincare/Treatments/Face Serums,Snow Mushroom Water Serum,Volition Beauty,62.0,P431746,1 oz/ 30 mL,2060986,12970,4.3839,323,https://www.sephora.com/product/snow-mushroom-water-serum-P431746?icid2=products
Skincare/Value & Gift Sets,"The Best of Volition: Nature's Gift for Dewy, Bright Skin",Volition Beauty,70.0,P453220,na,2285062,1078,4.6667,3,https://www.sephora.com/product/volition-beauty-best-volition-nature-s-gift-dewy-bright-skin-P453220?icid2=products
Skincare/Treatments/Face Serums,Strawberry-C Brightening Serum,Volition Beauty,42.0,P442011,1.0 oz/ 30 mL,2209476,27505,4.0354,367,https://www.sephora.com/product/strawberry-c-serum-P442011?icid2=products
Skincare/Sun Care/Face Sunscreen,Prismatic Luminizing Shield SPF 50,Volition Beauty,35.0,P429656,1 oz/ 30 mL,2032076,16114,4.2913,254,https://www.sephora.com/product/prismatic-luminizing-shield-spf-50-P429656?icid2=products
Skincare/Treatments/Facial Peels,Apple Cider Vinegar Resurfacing Peel Pads,Volition Beauty,64.0,P440316,30 Pads,2173052,5680,4.4866,187,https://www.sephora.com/product/apple-cider-vinegar-resurfacing-peel-pads-P440316?icid2=products
Skincare/Eye Care/Eye Creams & Treatments,Helix AM/PM Eye Gel,Volition Beauty,52.0,P421952,0.5 oz/ 15 ml,1976497,11443,3.8947,266,https://www.sephora.com/product/helix-am-pm-eye-gel-P421952?icid2=products
Skincare/Cleansers/Exfoliators,Turmeric Brightening Polish,Volition Beauty,38.0,P421953,4 oz/ 120 ml,1976513,15578,4.3709,302,https://www.sephora.com/product/turmeric-brightening-polish-P421953?icid2=products
Skincare/Masks/Face Masks,Detoxifying Silt Gelee Mask,Volition Beauty,60.0,P421950,2 oz/ 60 ml,1976471,9691,4.6461,178,https://www.sephora.com/product/detoxifying-silt-gelee-mask-P421950?icid2=products
Skincare/Moisturizers/Mists & Essences,Screen Time Hydrating Mist,Volition Beauty,29.0,P450592,1.7 oz/ 50 mL,2288942,2613,4.6311,103,https://www.sephora.com/product/screen-time-hydrating-mist-P450592?icid2=products
Skincare/Mini Size,Apple Cider Vinegar Resurfacing Peel Pads Mini,Volition Beauty,12.0,P445820,3 Pads,2239044,721,4.1852,27,https://www.sephora.com/product/apple-cider-vinegar-resurfacing-peel-pads-mini-P445820?icid2=products
Skincare/Treatments/Blemish & Acne Treatments,Eucalyptus Stretch Mark Minimizer,Volition Beauty,48.0,P430333,3.6 oz/ 100 mL,2053023,3066,3.2222,9,https://www.sephora.com/product/eucalyptus-stretch-mark-minimizer-P430333?icid2=products
Fragrance/Candles & Home Scents,Holiday Nine Piece Votive Candle Set,VOLUSPA,75.0,P450829,9 x 1.8 oz/ 51 g,2300317,1601,4.2857,7,https://www.sephora.com/product/holiday-nine-piece-votive-candle-set-P450829?icid2=products
Fragrance/Candles & Home Scents,Copper Clove Boxed Scalloped Candlepot,VOLUSPA,18.0,P436480,6.2oz/ 176g,2142487,560,na,na,https://www.sephora.com/product/copper-clove-boxed-scalloped-candlepot-P436480?icid2=products
Fragrance/Candles & Home Scents,Crushed Candy Cane Classic Candle,VOLUSPA,19.5,P436750,6.5oz/184g,2142552,554,4,2,https://www.sephora.com/product/crushed-candy-classic-candle-P436750?icid2=products
Fragrance/Candles & Home Scents,White Currants Boxed Scalloped Candlepot,VOLUSPA,18.0,P436483,6.2oz/ 176g,2142511,397,5,1,https://www.sephora.com/product/white-currants-boxed-scalloped-candlepot-P436483?icid2=products
Fragrance/Candles & Home Scents,Copper Clove Large Glass Jar,VOLUSPA,21.0,P436479,16 oz/ 453 g,2142479,883,3.6667,6,https://www.sephora.com/product/copper-clove-large-glass-jar-P436479?icid2=products
Fragrance/Candles & Home Scents,Crushed Candy Cane Macaron,VOLUSPA,12.0,P436746,1.8oz/51g,2142594,1202,4.3333,3,https://www.sephora.com/product/crushed-candy-cane-macaron-P436746?icid2=products
Fragrance/Candles & Home Scents,Copper Clove Diffuser,VOLUSPA,18.0,P436481,3.4oz/ 100 mL,2142560,338,3.5,2,https://www.sephora.com/product/copper-clover-diffuser-P436481?icid2=products
Fragrance/Candles & Home Scents,White Currants Diffuser,VOLUSPA,18.0,P436484,3.4oz/ 100 mL,2142578,322,2.3333,3,https://www.sephora.com/product/white-currants-diffuser-P436484?icid2=products
Fragrance/Candles & Home Scents,"Mini Candle Trio - French Cade, Goji & Lychee",VOLUSPA,24.0,P436753,3 x 4 oz/ 113g,2144467,4178,5,6,https://www.sephora.com/product/mini-candle-trio-french-cade-goji-lychee-P436753?icid2=products
Fragrance/Candles & Home Scents,Pedestal Warm Tones Gift Set,VOLUSPA,50.0,P436755,na,2142610,2276,5,4,https://www.sephora.com/product/pedestal-warm-tones-gift-set-P436755?icid2=products
Fragrance/Candles & Home Scents,"Mini Candle Trio - Nissho-Soleil, Baltic Amber, French Cade & Lavender",VOLUSPA,24.0,P429551,3 x 4.0 oz/ 113 g,2062396,8992,4.0714,14,https://www.sephora.com/product/mini-candle-trio-nissho-soleil-baltic-amber-french-cade-lavender-P429551?icid2=products
Fragrance/Candles & Home Scents,"Mini Candle Trio - Panjore Lychee, Japanese Plum Bloom, Goji & Tarocco Orange",VOLUSPA,24.0,P429550,3 x 4.0 oz/ 113 g,2062404,5839,4.25,12,https://www.sephora.com/product/mini-candle-trio-panjore-lychee-japanese-plum-bloom-goji-tarocco-orange-P429550?icid2=products
Skincare/Eye Care/Eye Masks,Baggage Claim Gold Eye Masks,Wander Beauty,25.0,P428668,6 x Eye Masks,2156925,23844,4.0445,337,https://www.sephora.com/product/baggage-claim-gold-eye-masks-P428668?icid2=products
Skincare/Eye Care/Eye Masks,Baggage Claim Rose Gold Eye Masks,Wander Beauty,25.0,P437960,6 x Eye Masks,2156925,14108,5,3,https://www.sephora.com/product/baggage-claim-rose-gold-eye-masks-P437960?icid2=products
Makeup/Eye/Mascara,Mile High Club Mascara,Wander Beauty,26.0,P442231,0.35 oz/ 10 g,2205714,4038,4.349,341,https://www.sephora.com/product/mile-high-club-mascara-P442231?icid2=products
Makeup/Face/Foundation,Wanderlust Powder Foundation,Wander Beauty,40.0,P411529,0.31 oz/ 9 g,2097020,10349,4.0736,231,https://www.sephora.com/product/wanderlust-powder-foundation-P411529?icid2=products
Makeup/Eye/Mascara,Unlashed Volume & Curl Mascara,Wander Beauty,24.0,P414160,0.32 oz/ 9 g,1856772,12483,4.2136,323,https://www.sephora.com/product/unlashed-volume-curl-mascara-P414160?icid2=products
Makeup/Face/Concealer,Dualist Matte and Illuminating Concealer,Wander Beauty,29.0,P417143,"Stick - 0.16 oz/ 4.5 g, Liquid - 0.12 oz/ 3.5 g",1897123,8739,4.1562,64,https://www.sephora.com/product/dualist-matte-illuminating-concealer-P417143?icid2=products
Skincare/Lip Treatments,Lip Retreat Oil,Wander Beauty,22.0,P444141,0.33oz/10mL,2230407,6247,4.6562,32,https://www.sephora.com/product/lip-retreat-oil-P444141?skuId=2230415&icid2=products
Skincare/Value & Gift Sets,Airplane Mode Skincare Kit,Wander Beauty,49.0,P452278,na,2302115,1654,4.8095,21,https://www.sephora.com/product/wander-beauty-airplane-mode-skincare-kit-P452278?icid2=products
Makeup/Face/Foundation,Nude Illusion Liquid Foundation,Wander Beauty,40.0,P437367,1.01 oz/ 30 mL,2154854,9581,4.0111,90,https://www.sephora.com/product/nude-illusion-liquid-foundation-P437367?icid2=products
Makeup/Cheek/Bronzer,On-The-Glow Bronzer and Illuminator,Wander Beauty,30.0,P408440,2 x 0.11 oz/ 3.1 g,1813922,5067,4.0435,23,https://www.sephora.com/product/on-the-glow-bronzer-illuminator-P408440?icid2=products
Makeup/Value & Gift Sets,Prep and Set Essentials Kit,Wander Beauty,24.0,P451646,na,2288520,1094,3.625,40,https://www.sephora.com/product/prep-set-essentials-kit-P451646?icid2=products
Makeup/Eye/Eyebrow,Frame Your Face Micro Brow Pencil,Wander Beauty,21.0,P407105,0.003 oz/ 0.09 g,1814003,3157,4.551,49,https://www.sephora.com/product/frame-your-face-micro-brow-pencil-P407105?icid2=products
Skincare/Wellness/Beauty Supplements,The Super Elixir™,WelleCo,80.0,P437503,300 g Caddy,2290518,1047,5,2,https://www.sephora.com/product/the-super-elixir-refill-P437503?icid2=products
Skincare/Wellness/Beauty Supplements,Sleep Welle Fortified Calming Tea Refill,WelleCo,37.0,P437510,50 tea bags,2159432,591,4.6667,3,https://www.sephora.com/product/sleep-welle-fortified-calming-tea-refill-P437510?icid2=products
Skincare/Wellness/Beauty Supplements,Sleep Welle Fortified Calming Tea,WelleCo,69.0,P437509,50 tea bag caddy,2159424,740,4.4,5,https://www.sephora.com/product/sleep-welle-fortified-calming-tea-P437509?icid2=products
Makeup/Lip/Lip Balm & Treatment,Glimmer Balm,Winky Lux,16.0,P436015,0.13 oz/ 3.6 g,2147585,12361,3.519,79,https://www.sephora.com/product/glimmer-balm-P436015?icid2=products
Makeup/Lip/Lip Sets,Mini Lip Pill Kit,Winky Lux,16.0,P436016,5 x 0.028 oz/ 0.8 g,2147551,6319,3.8947,19,https://www.sephora.com/product/mini-lip-pill-kit-P436016?icid2=products
Makeup/Lip/Lip Balm & Treatment,Matcha Lip Balm,Winky Lux,16.0,P436014,0.13 oz/ 3.6 g,2200657,12485,3.6389,36,https://www.sephora.com/product/matcha-lip-balm-P436014?icid2=products
Makeup/Lip/Lip Sets,Pug Pout Lip Balm Kit,Winky Lux,24.0,P436017,2 x 0.13 oz/ 3.6 g,2147502,3303,3.6923,13,https://www.sephora.com/product/pug-pout-lip-balm-kit-P436017?icid2=products
Makeup/Lip/Lipstick,Purrfect Pout Lipstick,Winky Lux,18.0,P440525,0.13 oz/ 3.8 g,2187235,2938,4.3,10,https://www.sephora.com/product/purrfect-pout-lipstick-P440525?icid2=products
Skincare/Masks/Face Masks,Superberry Hydrate + Glow Dream Mask,Youth To The People,48.0,P440307,2 oz/ 59 mL,2180941,62930,4.6065,648,https://www.sephora.com/product/superberry-hydrate-glow-dream-mask-P440307?icid2=products
Skincare/Cleansers/Face Wash & Cleansers,Superfood Antioxidant Cleanser,Youth To The People,36.0,P411387,8 oz/ 237 mL,1863588,67270,4.2771,1577,https://www.sephora.com/product/kale-spinach-green-tea-age-prevention-cleanser-P411387?icid2=products
Skincare/Value & Gift Sets,The Discovery Kit,Youth To The People,58.0,P450593,na,2291672,12658,4.8333,12,https://www.sephora.com/product/the-discovery-kit-P450593?icid2=products
Skincare/Moisturizers/Moisturizers,Adaptogen Deep Moisture Cream with Ashwagandha + Reishi,Youth To The People,58.0,P432829,2 oz/ 60 mL,2088029,30931,4.6529,1014,https://www.sephora.com/product/adaptogen-deep-moisture-cream-P432829?icid2=products
Skincare/Moisturizers/Moisturizers,Superfood Hyaluronic Acid Moisturizer,Youth To The People,48.0,P411388,2 oz/ 60 mL,1863604,39734,4.1886,912,https://www.sephora.com/product/kale-spinach-hyaluronic-acid-age-prevention-cream-P411388?icid2=products
Skincare/Moisturizers/Face Oils,Superberry Hydrate + Glow Oil,Youth To The People,44.0,P430146,1 oz/ 30 mL,2067916,35253,4.6699,615,https://www.sephora.com/product/superberry-hydrate-glow-oil-P430146?icid2=products
Skincare/Value & Gift Sets,The Youth Minis Kit,Youth To The People,48.0,P448531,na,2234383,10831,4.3333,33,https://www.sephora.com/product/the-youth-minis-kit-P448531?icid2=products
Skincare/Cleansers/Toners,Kombucha + 11% AHA Exfoliation Power Toner,Youth To The People,38.0,P446935,4 oz/ 118 mL,2237063,23416,4.2173,382,https://www.sephora.com/product/kombucha-11-aha-exfoliation-power-toner-P446935?icid2=products
Skincare/Mini Size,Superfood Antioxidant Cleanser Mini,Youth To The People,10.0,P441644,2 oz/ 59 mL,2181030,26280,4.2808,1567,https://www.sephora.com/product/superfood-antioxidant-cleanser-mini-P441644?icid2=products
Skincare/Treatments/Face Serums,Superfood Firm and Brighten Vitamin C Serum,Youth To The People,62.0,P411389,1 oz/ 30 mL,1863596,14929,3.8345,139,https://www.sephora.com/product/kale-tri-peptide-37-vitamin-c-age-prevention-serum-P411389?icid2=products
Skincare/Moisturizers/Mists & Essences,Adaptogen Soothe + Hydrate Activated Mist with Reishi + Ashwagandha,Youth To The People,42.0,P444980,4 oz/ 118 mL,2233997,10141,4.4202,119,https://www.sephora.com/product/adaptogen-sooth-hydrate-activated-mist-P444980?icid2=products
Skincare/Eye Care/Eye Creams & Treatments,Superfood Hydrate + Firm Peptide Eye Cream,Youth To The People,35.0,P416923,0.5 oz/ 15 mL,1930791,18664,3.973,185,https://www.sephora.com/product/kale-aloe-sunflower-oil-tripeptide-5-age-prevention-superfood-eye-cream-P416923?icid2=products
Bath & Body/Bath & Shower/Body Wash & Shower Gel,SHOWER SHEETS Large Body Wipes,YUNI,15.0,P415782,12 wipes,1922020,10615,4.78,100,https://www.sephora.com/product/shower-sheets-large-body-wipes-P415782?icid2=products
Hair/Shampoo & Conditioner/Conditioner,HOT HEAD Microveil Hair Treatment,YUNI,25.0,P415786,4 oz/ 120 mL,1922053,1110,3,6,https://www.sephora.com/product/hot-head-microveil-hair-treatment-P415786?icid2=products
Makeup/Lip/Lipstick,Rouge Pur Couture Lipstick Collection,Yves Saint Laurent,38.0,P400701,0.13 oz/ 3.8 g,1293463,93971,4.4905,787,https://www.sephora.com/product/rouge-pur-couture-lipstick-collection-P400701?icid2=products
Fragrance/Women/Perfume,Black Opium Eau de Parfum,Yves Saint Laurent,74.0,P394534,3 oz/ 90 mL,1688852,100368,4.6863,5425,https://www.sephora.com/product/black-opium-P394534?icid2=products
Fragrance/Women/Perfume,Libre Eau De Parfum,Yves Saint Laurent,30.0,P448102,1.7 oz/ 50 mL,2249738,14658,4.5729,295,https://www.sephora.com/product/libre-eau-de-parfum-P448102?icid2=products
Makeup/Lip/Lipstick,Rouge Pur Couture The Slim Matte Lipstick,Yves Saint Laurent,39.0,P436506, - soft raspberry ,2129922,65909,4.128,164,https://www.sephora.com/product/rouge-pur-couture-matte-slim-lipstick-P436506?icid2=products
Fragrance/Women/Perfume,Mon Paris Eau de Parfum,Yves Saint Laurent,74.0,P410181,1.6 oz/ 47 mL,1838861,41680,4.5906,618,https://www.sephora.com/product/mon-paris-eau-de-parfum-P410181?icid2=products
Makeup/Lip/Lipstick,Zoe Kravitz Rouge Pur Couture Lipstick,Yves Saint Laurent,38.0,P449560,0.13 oz/ 3.8 g,2252252,12058,4.6429,42,https://www.sephora.com/product/zoe-kravitz-rouge-pur-couture-lipstick-P449560?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Mon Paris Holiday Set,Yves Saint Laurent,97.0,P451879,na,2288439,1442,na,na,https://www.sephora.com/product/mon-paris-holiday-set-P451879?icid2=products
Fragrance/Men/Cologne,L'Homme,Yves Saint Laurent,58.0,P180727,2 oz/ 60 mL,987917,15467,4.8508,858,https://www.sephora.com/product/l-homme-P180727?icid2=products
Makeup/Lip/Lipstick,Rouge Volupté Shine Oil-In-Stick Lipstick,Yves Saint Laurent,38.0,P377710,0.15 oz/ 4.5 g,2178283,209660,4.457,1687,https://www.sephora.com/product/rouge-volupte-shine-oil-in-stick-lipstick-P377710?icid2=products
Makeup/Face/Foundation,All Hours Longwear Natural Matte Foundation,Yves Saint Laurent,54.0,P421456,0.84 oz/ 25 mL,2247922,74907,4.2506,1265,https://www.sephora.com/product/all-hours-full-coverage-matte-foundation-P421456?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Black Opium Eau de Parfum Duo Set,Yves Saint Laurent,150.0,P453662,na,2290864,839,na,na,https://www.sephora.com/product/yves-saint-laurent-black-opium-eau-de-parfum-trio-set-P453662?icid2=products
Makeup/Face/Concealer,Touche Eclat All-Over Brightening Pen,Yves Saint Laurent,35.0,P218431,0.08 oz/ 2.5 mL,2209344,141327,4.3431,4197,https://www.sephora.com/product/touche-eclat-radiance-perfecting-pen-P218431?icid2=products
Fragrance/Women/Perfume,Vanilla Woods Eau de Parfum,The 7 Virtues,29.0,P428713,1.7 oz/ 50 mL,2047801,6968,4.7754,187,https://www.sephora.com/product/vanilla-woods-eau-de-parfum-P428713?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Peace Blend Box,The 7 Virtues,29.0,P428710,na,2047736,7910,4.5935,123,https://www.sephora.com/product/peace-blend-box-P428710?icid2=products
Fragrance/Women/Rollerballs & Travel Size,Vanilla Woods Eau de Parfum Rollerball,The 7 Virtues,29.0,P428714,0.33 oz/ 11 mL,2047660,7033,4.604,101,https://www.sephora.com/product/vanilla-woods-eau-de-parfum-rollerball-P428714?icid2=products
Fragrance/Women/Perfume,Jasmine Neroli Eau de Parfum,The 7 Virtues,29.0,P428704,1.7 oz/ 50 mL,2047793,1548,4.7941,34,https://www.sephora.com/product/jasmine-neroli-eau-de-parfum-P428704?icid2=products
Fragrance/Women/Perfume,Patchouli Citrus Eau de Parfum,The 7 Virtues,29.0,P428708,1.7 oz/ 50 mL,2047785,1090,4.9655,29,https://www.sephora.com/product/patchouli-citrus-eau-de-parfum-P428708?icid2=products
Fragrance/Women/Perfume,Rose Amber Eau de Parfum,The 7 Virtues,29.0,P428711,1.7 oz/ 50 mL,2047744,1565,4.619,42,https://www.sephora.com/product/rose-amber-eau-de-parfum-P428711?icid2=products
Fragrance/Women/Perfume,Orange Blossom Eau de Parfum,The 7 Virtues,29.0,P428706,1.7 oz/ 50 mL,2047751,1463,4.9643,28,https://www.sephora.com/product/orange-blossom-eau-de-parfum-P428706?icid2=products
Fragrance/Women/Perfume,Vetiver Elemi Eau de Parfum,The 7 Virtues,29.0,P428715,1.7 oz/ 50 mL,2047769,797,4.85,20,https://www.sephora.com/product/vetiver-elemi-eau-de-parfum-P428715?icid2=products
